2.1693e-14,0,0.1526,0,8.0368e-15,0,-1.4628e-15,0,2.2133e-15,0,-1.0894e-16,0,0,1.2566,-2.3562,0,1.2566,-2.3562,0,1.2566,-2.3562,0,1.2566,-2.3562,0,1.0312e-17,1.6194e-16,0,1.0312e-17,1.6194e-16,0,-5.2696e-17,4.7999e-17,0,-5.2696e-17,4.7999e-17,-0.01201,-0.083,-0.1526,-0.01201,0.083,-0.1526,-0.01201,-0.083,-0.1526,-0.01201,0.083,-0.1526,-1.6277e-17,0,-2.8733e-17,-1.6277e-17,0,-2.8733e-17,3.6833e-18,0,-9.1863e-18,3.6833e-18,0,-9.1863e-18,20.853,0,34.756,20.853,0,34.756,9.2798,0,69.118,9.2798,0,69.118,0,-3.2874,-3.2194,0,-3.2874,-3.2194,0,-1.9629,-6.1961,0,-1.9629,-6.1961
2.7263e-05,0,0.15259,0,3.4814e-05,0,0.0027263,0,-0.0014929,0,0.0034814,0,0,1.2568,-2.3563,0,1.2568,-2.3563,0,1.2568,-2.3562,0,1.2568,-2.3562,0,0.020548,-0.010318,0,0.020548,-0.010318,0,0.016444,-0.0034455,0,0.016444,-0.0034455,-0.012032,-0.083,-0.15258,-0.012032,0.083,-0.15258,-0.012032,-0.083,-0.15259,-0.012032,0.083,-0.15259,-0.0021926,0,0.0020891,-0.0021926,0,0.0020891,-0.0021944,0,0.00081472,-0.0021944,0,0.00081472,20.9,0,34.833,20.9,0,34.833,9.0445,0,69.004,9.0445,0,69.004,0,-3.2938,-3.2235,0,-3.2938,-3.2235,0,-1.9466,-6.1723,0,-1.9466,-6.1723
5.4527e-05,0,0.15257,0,6.9627e-05,0,0.0054527,0,-0.0029857,0,0.0069627,0,0,1.257,-2.3564,0,1.257,-2.3564,0,1.257,-2.3563,0,1.257,-2.3563,0,0.041096,-0.020636,0,0.041096,-0.020636,0,0.032888,-0.006891,0,0.032888,-0.006891,-0.012054,-0.083,-0.15256,-0.012054,0.083,-0.15256,-0.012054,-0.083,-0.15259,-0.012054,0.083,-0.15259,-0.0043852,0,0.0041781,-0.0043852,0,0.0041781,-0.0043888,0,0.0016294,-0.0043888,0,0.0016294,20.946,0,34.91,20.946,0,34.91,8.8093,0,68.89,8.8093,0,68.89,0,-3.3001,-3.2276,0,-3.3001,-3.2276,0,-1.9303,-6.1486,0,-1.9303,-6.1486
8.179e-05,0,0.15256,0,0.00010444,0,0.008179,0,-0.0044786,0,0.010444,0,0,1.2573,-2.3565,0,1.2573,-2.3565,0,1.2571,-2.3563,0,1.2571,-2.3563,0,0.061644,-0.030954,0,0.061644,-0.030954,0,0.049332,-0.010337,0,0.049332,-0.010337,-0.012076,-0.083,-0.15254,-0.012076,0.083,-0.15254,-0.012076,-0.083,-0.15258,-0.012076,0.083,-0.15258,-0.0065778,0,0.0062672,-0.0065778,0,0.0062672,-0.0065832,0,0.0024441,-0.0065832,0,0.0024441,20.992,0,34.987,20.992,0,34.987,8.574,0,68.776,8.574,0,68.776,0,-3.3065,-3.2316,0,-3.3065,-3.2316,0,-1.9139,-6.1248,0,-1.9139,-6.1248
0.00010905,0,0.15254,0,0.00013925,0,0.010905,0,-0.0059715,0,0.013925,0,0,1.2575,-2.3566,0,1.2575,-2.3566,0,1.2573,-2.3563,0,1.2573,-2.3563,0,0.082192,-0.041273,0,0.082192,-0.041273,0,0.065776,-0.013782,0,0.065776,-0.013782,-0.012098,-0.083,-0.15252,-0.012098,0.083,-0.15252,-0.012098,-0.083,-0.15257,-0.012098,0.083,-0.15257,-0.0087703,0,0.0083563,-0.0087703,0,0.0083563,-0.0087776,0,0.0032589,-0.0087776,0,0.0032589,21.038,0,35.064,21.038,0,35.064,8.3388,0,68.662,8.3388,0,68.662,0,-3.3129,-3.2357,0,-3.3129,-3.2357,0,-1.8976,-6.1011,0,-1.8976,-6.1011
0.00013632,0,0.15253,0,0.00017407,0,0.013632,0,-0.0074643,0,0.017407,0,0,1.2577,-2.3567,0,1.2577,-2.3567,0,1.2575,-2.3564,0,1.2575,-2.3564,0,0.10274,-0.051591,0,0.10274,-0.051591,0,0.08222,-0.017228,0,0.08222,-0.017228,-0.01212,-0.083,-0.1525,-0.01212,0.083,-0.1525,-0.01212,-0.083,-0.15256,-0.01212,0.083,-0.15256,-0.010963,0,0.010445,-0.010963,0,0.010445,-0.010972,0,0.0040736,-0.010972,0,0.0040736,21.084,0,35.14,21.084,0,35.14,8.1035,0,68.549,8.1035,0,68.549,0,-3.3192,-3.2398,0,-3.3192,-3.2398,0,-1.8813,-6.0773,0,-1.8813,-6.0773
0.00016358,0,0.15251,0,0.00020888,0,0.016358,0,-0.0089572,0,0.020888,0,0,1.2579,-2.3568,0,1.2579,-2.3568,0,1.2576,-2.3564,0,1.2576,-2.3564,0,0.12329,-0.061909,0,0.12329,-0.061909,0,0.098664,-0.020673,0,0.098664,-0.020673,-0.012142,-0.083,-0.15248,-0.012142,0.083,-0.15248,-0.012142,-0.083,-0.15255,-0.012142,0.083,-0.15255,-0.013156,0,0.012534,-0.013156,0,0.012534,-0.013166,0,0.0048883,-0.013166,0,0.0048883,21.13,0,35.217,21.13,0,35.217,7.8683,0,68.435,7.8683,0,68.435,0,-3.3256,-3.2438,0,-3.3256,-3.2438,0,-1.865,-6.0536,0,-1.865,-6.0536
0.00019084,0,0.1525,0,0.0002437,0,0.019084,0,-0.01045,0,0.02437,0,0,1.2581,-2.3569,0,1.2581,-2.3569,0,1.2578,-2.3564,0,1.2578,-2.3564,0,0.14384,-0.072227,0,0.14384,-0.072227,0,0.11511,-0.024119,0,0.11511,-0.024119,-0.012164,-0.083,-0.15246,-0.012164,0.083,-0.15246,-0.012164,-0.083,-0.15254,-0.012164,0.083,-0.15254,-0.015348,0,0.014623,-0.015348,0,0.014623,-0.015361,0,0.005703,-0.015361,0,0.005703,21.177,0,35.294,21.177,0,35.294,7.633,0,68.321,7.633,0,68.321,0,-3.332,-3.2479,0,-3.332,-3.2479,0,-1.8487,-6.0298,0,-1.8487,-6.0298
0.00021811,0,0.15248,0,0.00027851,0,0.021811,0,-0.011943,0,0.027851,0,0,1.2583,-2.357,0,1.2583,-2.357,0,1.258,-2.3565,0,1.258,-2.3565,0,0.16438,-0.082545,0,0.16438,-0.082545,0,0.13155,-0.027564,0,0.13155,-0.027564,-0.012186,-0.083,-0.15243,-0.012186,0.083,-0.15243,-0.012186,-0.083,-0.15254,-0.012186,0.083,-0.15254,-0.017541,0,0.016713,-0.017541,0,0.016713,-0.017555,0,0.0065177,-0.017555,0,0.0065177,21.223,0,35.371,21.223,0,35.371,7.3978,0,68.207,7.3978,0,68.207,0,-3.3384,-3.252,0,-3.3384,-3.252,0,-1.8324,-6.0061,0,-1.8324,-6.0061
0.00024537,0,0.15247,0,0.00031332,0,0.024537,0,-0.013436,0,0.031332,0,0,1.2585,-2.3571,0,1.2585,-2.3571,0,1.2581,-2.3565,0,1.2581,-2.3565,0,0.18493,-0.092863,0,0.18493,-0.092863,0,0.148,-0.03101,0,0.148,-0.03101,-0.012208,-0.083,-0.15241,-0.012208,0.083,-0.15241,-0.012208,-0.083,-0.15253,-0.012208,0.083,-0.15253,-0.019733,0,0.018802,-0.019733,0,0.018802,-0.01975,0,0.0073324,-0.01975,0,0.0073324,21.269,0,35.448,21.269,0,35.448,7.1625,0,68.093,7.1625,0,68.093,0,-3.3447,-3.256,0,-3.3447,-3.256,0,-1.816,-5.9823,0,-1.816,-5.9823
